07/24 22:49:33.193 Normal:  Status: 31.7 GB downloaded (17.716% complete) current rate:  7.11 MB/s
07/24 22:49:38.206 Normal:  Status: 31.8 GB downloaded (17.745% complete) current rate:  8.09 MB/s
07/24 22:49:43.207 Normal:  Status: 31.8 GB downloaded (17.761% complete) current rate:  12.5 MB/s
07/24 22:49:48.241 Normal:  Status: 31.8 GB downloaded (17.774% complete) current rate:  11.1 MB/s
07/24 22:49:53.264 Normal:  Status: 31.8 GB downloaded (17.785% complete) current rate:  8.21 MB/s
07/24 22:49:58.314 Normal:  Status: 31.9 GB downloaded (17.795% complete) current rate:  4.46 MB/s
07/24 22:50:03.347 Normal:  Status: 31.9 GB downloaded (17.814% complete) current rate:  1.46 MB/s
07/24 22:50:08.361 Normal:  Status: 31.9 GB downloaded (17.820% complete) current rate:  479 kB/s
07/24 22:50:13.361 Normal:  Status: 31.9 GB downloaded (17.834% complete) current rate:  157 kB/s
07/24 22:50:18.417 Normal:  Status: 32.0 GB downloaded (17.851% complete) current rate:  2.64 MB/s
07/24 22:50:23.418 Normal:  Status: 32.0 GB downloaded (17.875% complete) current rate:  4.03 MB/s
07/24 22:50:28.430 Normal:  Status: 32.0 GB downloaded (17.894% complete) current rate:  10.1 MB/s
07/24 22:50:33.429 Normal:  Status: 32.1 GB downloaded (17.906% complete) current rate:  6.10 MB/s
07/24 22:50:38.464 Normal:  Status: 32.1 GB downloaded (17.916% complete) current rate:  4.96 MB/s
07/24 22:50:43.471 Normal:  Status: 32.1 GB downloaded (17.959% complete) current rate:  9.10 MB/s
07/24 22:50:48.498 Normal:  Status: 32.2 GB downloaded (17.977% complete) current rate:  9.82 MB/s
07/24 22:50:53.503 Normal:  Status: 32.2 GB downloaded (17.977% complete) current rate:  15.0 MB/s
07/24 22:50:58.520 Normal:  Status: 32.2 GB downloaded (18.007% complete) current rate:  12.1 MB/s
07/24 22:51:03.516 Normal:  Status: 32.3 GB downloaded (18.042% complete) current rate:  9.25 MB/s
07/24 22:51:08.527 Normal:  Status: 32.3 GB downloaded (18.057% complete) current rate:  8.46 MB/s
07/24 22:51:13.568 Normal:  Status: 32.3 GB downloaded (18.057% complete) current rate:  5.31 MB/s
07/24 22:51:18.580 Normal:  Status: 32.3 GB downloaded (18.064% complete) current rate:  2.67 MB/s
07/24 22:51:23.594 Normal:  Status: 32.4 GB downloaded (18.089% complete) current rate:  875 kB/s
07/24 22:51:28.609 Normal:  Status: 32.4 GB downloaded (18.108% complete) current rate:  286 kB/s
07/24 22:51:33.644 Normal:  Status: 32.5 GB downloaded (18.131% complete) current rate:  1.89 MB/s
07/24 22:51:38.660 Normal:  Status: 32.5 GB downloaded (18.149% complete) current rate:  3.64 MB/s
07/24 22:51:43.669 Normal:  Status: 32.5 GB downloaded (18.149% complete) current rate:  8.12 MB/s
07/24 22:51:48.688 Normal:  Status: 32.6 GB downloaded (18.191% complete) current rate:  8.71 MB/s
07/24 22:51:53.729 Normal:  Status: 32.6 GB downloaded (18.209% complete) current rate:  7.02 MB/s
07/24 22:51:58.748 Normal:  Status: 32.6 GB downloaded (18.217% complete) current rate:  9.46 MB/s
07/24 22:52:03.746 Normal:  Status: 32.6 GB downloaded (18.229% complete) current rate:  9.45 MB/s
07/24 22:52:08.761 Normal:  Status: 32.6 GB downloaded (18.229% complete) current rate:  7.77 MB/s
07/24 22:52:13.756 Normal:  Status: 32.7 GB downloaded (18.252% complete) current rate:  5.35 MB/s
07/24 22:52:18.772 Normal:  Status: 32.7 GB downloaded (18.259% complete) current rate:  2.53 MB/s
07/24 22:52:23.779 Normal:  Status: 32.7 GB downloaded (18.270% complete) current rate:  831 kB/s
07/24 22:52:28.794 Normal:  Status: 32.8 GB downloaded (18.297% complete) current rate:  1.49 MB/s
07/24 22:52:33.802 Normal:  Status: 32.8 GB downloaded (18.333% complete) current rate:  5.26 MB/s
07/24 22:52:38.824 Normal:  Status: 32.8 GB downloaded (18.341% complete) current rate:  9.65 MB/s
07/24 22:52:43.819 Normal:  Status: 32.9 GB downloaded (18.367% complete) current rate:  12.7 MB/s
07/24 22:52:48.834 Normal:  Status: 32.9 GB downloaded (18.376% complete) current rate:  9.92 MB/s
07/24 22:52:53.835 Normal:  Status: 32.9 GB downloaded (18.376% complete) current rate:  4.43 MB/s
07/24 22:52:58.855 Normal:  Status: 32.9 GB downloaded (18.388% complete) current rate:  2.51 MB/s
07/24 22:53:03.886 Normal:  Status: 33.0 GB downloaded (18.410% complete) current rate:  2.13 MB/s
07/24 22:53:08.942 Normal:  Status: 33.0 GB downloaded (18.444% complete) current rate:  7.12 MB/s
07/24 22:53:13.947 Normal:  Status: 33.0 GB downloaded (18.444% complete) current rate:  6.58 MB/s
07/24 22:53:18.958 Normal:  Status: 33.0 GB downloaded (18.453% complete) current rate:  8.38 MB/s
07/24 22:53:23.960 Normal:  Status: 33.1 GB downloaded (18.483% complete) current rate:  8.69 MB/s
07/24 22:53:29.016 Normal:  Status: 33.1 GB downloaded (18.515% complete) current rate:  6.19 MB/s
07/24 22:53:34.023 Normal:  Status: 33.1 GB downloaded (18.515% complete) current rate:  5.16 MB/s
07/24 22:53:39.043 Normal:  Status: 33.2 GB downloaded (18.528% complete) current rate:  2.70 MB/s
07/24 22:53:44.041 Normal:  Status: 33.2 GB downloaded (18.528% complete) current rate:  887 kB/s
07/24 22:53:49.059 Normal:  Status: 33.2 GB downloaded (18.560% complete) current rate:  1.87 MB/s
07/24 22:53:54.065 Normal:  Status: 33.3 GB downloaded (18.577% complete) current rate:  5.23 MB/s
07/24 22:53:59.119 Normal:  Status: 33.3 GB downloaded (18.589% complete) current rate:  8.91 MB/s
07/24 22:54:04.118 Normal:  Status: 33.3 GB downloaded (18.605% complete) current rate:  10.0 MB/s
07/24 22:54:09.135 Normal:  Status: 33.4 GB downloaded (18.639% complete) current rate:  5.40 MB/s
07/24 22:54:14.151 Normal:  Status: 33.4 GB downloaded (18.684% complete) current rate:  6.07 MB/s
07/24 22:54:19.210 Normal:  Status: 33.4 GB downloaded (18.684% complete) current rate:  8.08 MB/s
07/24 22:54:24.219 Normal:  Status: 33.5 GB downloaded (18.704% complete) current rate:  11.1 MB/s
07/24 22:54:29.231 Normal:  Status: 33.5 GB downloaded (18.704% complete) current rate:  7.13 MB/s
07/24 22:54:34.235 Normal:  Status: 33.5 GB downloaded (18.724% complete) current rate:  5.77 MB/s
07/24 22:54:39.246 Normal:  Status: 33.5 GB downloaded (18.734% complete) current rate:  6.14 MB/s
07/24 22:54:44.244 Normal:  Status: 33.6 GB downloaded (18.742% complete) current rate:  4.95 MB/s
07/24 22:54:49.258 Normal:  Status: 33.6 GB downloaded (18.761% complete) current rate:  4.62 MB/s
07/24 22:54:54.259 Normal:  Status: 33.6 GB downloaded (18.793% complete) current rate:  7.24 MB/s
07/24 22:54:59.311 Normal:  Status: 33.7 GB downloaded (18.828% complete) current rate:  6.95 MB/s
07/24 22:55:04.316 Normal:  Status: 33.7 GB downloaded (18.836% complete) current rate:  7.42 MB/s
07/24 22:55:09.329 Normal:  Status: 33.7 GB downloaded (18.850% complete) current rate:  6.54 MB/s
07/24 22:55:14.325 Normal:  Status: 33.7 GB downloaded (18.850% complete) current rate:  4.64 MB/s
07/24 22:55:19.384 Normal:  Status: 33.8 GB downloaded (18.861% complete) current rate:  3.08 MB/s
07/24 22:55:24.392 Normal:  Status: 33.8 GB downloaded (18.869% complete) current rate:  3.13 MB/s
07/24 22:55:29.419 Normal:  Status: 33.8 GB downloaded (18.897% complete) current rate:  4.35 MB/s
07/24 22:55:34.425 Normal:  Status: 33.9 GB downloaded (18.910% complete) current rate:  7.37 MB/s
07/24 22:55:39.491 Normal:  Status: 33.9 GB downloaded (18.933% complete) current rate:  9.11 MB/s
07/24 22:55:44.494 Normal:  Status: 33.9 GB downloaded (18.933% complete) current rate:  7.83 MB/s
07/24 22:55:49.511 Normal:  Status: 34.0 GB downloaded (18.969% complete) current rate:  4.98 MB/s
07/24 22:55:54.510 Normal:  Status: 34.0 GB downloaded (18.985% complete) current rate:  3.71 MB/s
07/24 22:55:59.530 Normal:  Status: 34.0 GB downloaded (18.993% complete) current rate:  2.92 MB/s
07/24 22:56:04.526 Normal:  Status: 34.0 GB downloaded (18.993% complete) current rate:  983 kB/s
07/24 22:56:09.543 Normal:  Status: 34.1 GB downloaded (19.023% complete) current rate:  2.42 MB/s
07/24 22:56:14.552 Normal:  Status: 34.1 GB downloaded (19.033% complete) current rate:  3.67 MB/s
07/24 22:56:19.608 Normal:  Status: 34.1 GB downloaded (19.047% complete) current rate:  3.69 MB/s
07/24 22:56:24.606 Normal:  Status: 34.1 GB downloaded (19.069% complete) current rate:  6.14 MB/s
07/24 22:56:29.663 Normal:  Status: 34.2 GB downloaded (19.123% complete) current rate:  8.14 MB/s
07/24 22:56:34.664 Normal:  Status: 34.2 GB downloaded (19.123% complete) current rate:  10.8 MB/s
07/24 22:56:39.672 Normal:  Status: 34.3 GB downloaded (19.143% complete) current rate:  15.7 MB/s
07/24 22:56:44.671 Normal:  Status: 34.3 GB downloaded (19.143% complete) current rate:  11.8 MB/s
07/24 22:56:49.729 Normal:  Status: 34.3 GB downloaded (19.146% complete) current rate:  7.38 MB/s
07/24 22:56:54.767 Normal:  Status: 34.3 GB downloaded (19.149% complete) current rate:  2.53 MB/s
07/24 22:56:59.845 Normal:  Status: 34.3 GB downloaded (19.152% complete) current rate:  829 kB/s
07/24 22:57:04.855 Normal:  Status: 34.3 GB downloaded (19.178% complete) current rate:  2.69 MB/s
07/24 22:57:09.869 Normal:  Status: 34.4 GB downloaded (19.188% complete) current rate:  2.93 MB/s
07/24 22:57:14.865 Normal:  Status: 34.4 GB downloaded (19.205% complete) current rate:  5.01 MB/s
07/24 22:57:19.874 Normal:  Status: 34.4 GB downloaded (19.241% complete) current rate:  8.24 MB/s
07/24 22:57:24.875 Normal:  Status: 34.5 GB downloaded (19.271% complete) current rate:  7.17 MB/s
07/24 22:57:29.885 Normal:  Status: 34.5 GB downloaded (19.294% complete) current rate:  5.89 MB/s
07/24 22:57:34.882 Normal:  Status: 34.5 GB downloaded (19.294% complete) current rate:  5.12 MB/s
07/24 22:57:39.901 Normal:  Status: 34.6 GB downloaded (19.304% complete) current rate:  4.85 MB/s
07/24 22:57:44.908 Normal:  Status: 34.6 GB downloaded (19.328% complete) current rate:  3.97 MB/s
07/24 22:57:49.955 Normal:  Status: 34.6 GB downloaded (19.355% complete) current rate:  6.08 MB/s
07/24 22:57:54.983 Normal:  Status: 34.7 GB downloaded (19.365% complete) current rate:  5.13 MB/s
07/24 22:58:00.028 Normal:  Status: 34.7 GB downloaded (19.382% complete) current rate:  4.58 MB/s
07/24 22:58:05.030 Normal:  Status: 34.7 GB downloaded (19.405% complete) current rate:  3.63 MB/s
07/24 22:58:10.052 Normal:  Status: 34.8 GB downloaded (19.417% complete) current rate:  4.57 MB/s
07/24 22:58:15.051 Normal:  Status: 34.8 GB downloaded (19.436% complete) current rate:  2.43 MB/s
07/24 22:58:20.111 Normal:  Status: 34.8 GB downloaded (19.445% complete) current rate:  3.03 MB/s
07/24 22:58:25.149 Normal:  Status: 34.8 GB downloaded (19.445% complete) current rate:  1.37 MB/s
07/24 22:58:30.164 Normal:  Status: 34.9 GB downloaded (19.483% complete) current rate:  981 kB/s
07/24 22:58:35.167 Normal:  Status: 34.9 GB downloaded (19.515% complete) current rate:  1.87 MB/s
07/24 22:58:40.183 Normal:  Status: 35.0 GB downloaded (19.557% complete) current rate:  11.4 MB/s
07/24 22:58:45.185 Normal:  Status: 35.0 GB downloaded (19.576% complete) current rate:  15.4 MB/s
07/24 22:58:50.212 Normal:  Status: 35.0 GB downloaded (19.576% complete) current rate:  14.3 MB/s
07/24 22:58:55.254 Normal:  Status: 35.1 GB downloaded (19.583% complete) current rate:  13.4 MB/s
07/24 22:59:00.262 Normal:  Status: 35.1 GB downloaded (19.594% complete) current rate:  12.7 MB/s
07/24 22:59:05.259 Normal:  Status: 35.1 GB downloaded (19.604% complete) current rate:  8.15 MB/s
07/24 22:59:10.304 Normal:  Status: 35.1 GB downloaded (19.614% complete) current rate:  2.67 MB/s
07/24 22:59:15.309 Normal:  Status: 35.1 GB downloaded (19.614% complete) current rate:  875 kB/s
07/24 22:59:20.358 Normal:  Status: 35.2 GB downloaded (19.638% complete) current rate:  286 kB/s
07/24 22:59:25.353 Normal:  Status: 35.2 GB downloaded (19.667% complete) current rate:  2.58 MB/s
07/24 22:59:30.369 Normal:  Status: 35.2 GB downloaded (19.689% complete) current rate:  7.65 MB/s
07/24 22:59:35.409 Normal:  Status: 35.3 GB downloaded (19.712% complete) current rate:  10.9 MB/s
07/24 22:59:40.438 Normal:  Status: 35.3 GB downloaded (19.712% complete) current rate:  7.27 MB/s
07/24 22:59:45.434 Normal:  Status: 35.3 GB downloaded (19.742% complete) current rate:  6.32 MB/s
07/24 22:59:50.444 Normal:  Status: 35.4 GB downloaded (19.749% complete) current rate:  4.50 MB/s
07/24 22:59:55.448 Normal:  Status: 35.4 GB downloaded (19.767% complete) current rate:  6.99 MB/s
07/24 23:00:00.493 Normal:  Status: 35.4 GB downloaded (19.776% complete) current rate:  6.13 MB/s
07/24 23:00:05.549 Normal:  Status: 35.4 GB downloaded (19.794% complete) current rate:  3.68 MB/s
07/24 23:00:10.588 Normal:  Status: 35.5 GB downloaded (19.817% complete) current rate:  3.54 MB/s
07/24 23:00:15.597 Normal:  Status: 35.5 GB downloaded (19.834% complete) current rate:  2.44 MB/s
07/24 23:00:20.648 Normal:  Status: 35.6 GB downloaded (19.859% complete) current rate:  801 kB/s
07/24 23:00:25.649 Normal:  Status: 35.6 GB downloaded (19.869% complete) current rate:  822 kB/s
07/24 23:00:30.662 Normal:  Status: 35.6 GB downloaded (19.879% complete) current rate:  2.92 MB/s
07/24 23:00:35.662 Normal:  Status: 35.6 GB downloaded (19.906% complete) current rate:  5.09 MB/s
07/24 23:00:40.698 Normal:  Status: 35.7 GB downloaded (19.917% complete) current rate:  10.1 MB/s
07/24 23:00:45.700 Normal:  Status: 35.7 GB downloaded (19.927% complete) current rate:  8.23 MB/s
07/24 23:00:50.954 Normal:  Status: 35.7 GB downloaded (19.940% complete) current rate:  5.59 MB/s
07/24 23:00:55.972 Normal:  Status: 35.7 GB downloaded (19.962% complete) current rate:  7.32 MB/s
07/24 23:01:01.024 Normal:  Status: 35.8 GB downloaded (19.985% complete) current rate:  10.8 MB/s
07/24 23:01:06.025 Normal:  Status: 35.8 GB downloaded (20.009% complete) current rate:  14.4 MB/s
07/24 23:01:11.074 Normal:  Status: 35.8 GB downloaded (20.017% complete) current rate:  12.8 MB/s
07/24 23:01:16.068 Normal:  Status: 35.9 GB downloaded (20.046% complete) current rate:  6.83 MB/s
07/24 23:01:21.088 Normal:  Status: 35.9 GB downloaded (20.056% complete) current rate:  6.84 MB/s
07/24 23:01:26.092 Normal:  Status: 35.9 GB downloaded (20.064% complete) current rate:  5.67 MB/s
07/24 23:01:31.118 Normal:  Status: 35.9 GB downloaded (20.077% complete) current rate:  7.53 MB/s
07/24 23:01:36.124 Normal:  Status: 36.0 GB downloaded (20.105% complete) current rate:  5.80 MB/s
07/24 23:01:41.133 Normal:  Status: 36.0 GB downloaded (20.105% complete) current rate:  4.76 MB/s
07/24 23:01:46.151 Normal:  Status: 36.1 GB downloaded (20.145% complete) current rate:  6.38 MB/s
07/24 23:01:51.195 Normal:  Status: 36.1 GB downloaded (20.176% complete) current rate:  4.82 MB/s
07/24 23:01:56.199 Normal:  Status: 36.2 GB downloaded (20.197% complete) current rate:  8.41 MB/s
07/24 23:02:01.210 Normal:  Status: 36.2 GB downloaded (20.197% complete) current rate:  7.52 MB/s
07/24 23:02:06.250 Normal:  Status: 36.2 GB downloaded (20.210% complete) current rate:  9.35 MB/s
07/24 23:02:11.300 Normal:  Status: 36.2 GB downloaded (20.234% complete) current rate:  6.99 MB/s
07/24 23:02:16.295 Normal:  Status: 36.2 GB downloaded (20.241% complete) current rate:  6.52 MB/s
07/24 23:02:21.318 Normal:  Status: 36.3 GB downloaded (20.259% complete) current rate:  3.56 MB/s
07/24 23:02:26.362 Normal:  Status: 36.3 GB downloaded (20.259% complete) current rate:  1.16 MB/s
07/24 23:02:31.383 Normal:  Status: 36.3 GB downloaded (20.275% complete) current rate:  1.62 MB/s
07/24 23:02:36.389 Normal:  Status: 36.3 GB downloaded (20.302% complete) current rate:  4.11 MB/s
07/24 23:02:41.446 Normal:  Status: 36.4 GB downloaded (20.315% complete) current rate:  4.18 MB/s
07/24 23:02:46.453 Normal:  Status: 36.4 GB downloaded (20.323% complete) current rate:  5.37 MB/s
07/24 23:02:51.474 Normal:  Status: 36.4 GB downloaded (20.334% complete) current rate:  3.05 MB/s
07/24 23:02:56.474 Normal:  Status: 36.5 GB downloaded (20.369% complete) current rate:  3.13 MB/s
07/24 23:03:01.485 Normal:  Status: 36.5 GB downloaded (20.369% complete) current rate:  5.08 MB/s
07/24 23:03:06.527 Normal:  Status: 36.5 GB downloaded (20.394% complete) current rate:  4.95 MB/s
07/24 23:03:11.580 Normal:  Status: 36.5 GB downloaded (20.394% complete) current rate:  4.67 MB/s
07/24 23:03:16.621 Normal:  Status: 36.5 GB downloaded (20.394% complete) current rate:  5.42 MB/s
07/24 23:03:21.667 Normal:  Status: 36.6 GB downloaded (20.428% complete) current rate:  6.51 MB/s
07/24 23:03:26.698 Normal:  Status: 36.6 GB downloaded (20.447% complete) current rate:  12.3 MB/s
07/24 23:03:31.734 Normal:  Status: 36.6 GB downloaded (20.469% complete) current rate:  12.0 MB/s
07/24 23:03:36.733 Normal:  Status: 36.7 GB downloaded (20.499% complete) current rate:  8.96 MB/s
07/24 23:03:41.747 Normal:  Status: 36.7 GB downloaded (20.525% complete) current rate:  8.19 MB/s
07/24 23:03:46.753 Normal:  Status: 36.7 GB downloaded (20.525% complete) current rate:  6.81 MB/s
07/24 23:03:51.768 Normal:  Status: 36.8 GB downloaded (20.533% complete) current rate:  4.82 MB/s
07/24 23:03:56.766 Normal:  Status: 36.8 GB downloaded (20.545% complete) current rate:  4.36 MB/s
07/24 23:04:01.863 Normal:  Status: 36.8 GB downloaded (20.561% complete) current rate:  3.61 MB/s
07/24 23:04:06.897 Normal:  Status: 36.8 GB downloaded (20.579% complete) current rate:  5.16 MB/s
07/24 23:04:11.915 Normal:  Status: 36.9 GB downloaded (20.601% complete) current rate:  5.99 MB/s
07/24 23:04:16.958 Normal:  Status: 36.9 GB downloaded (20.619% complete) current rate:  3.20 MB/s
07/24 23:04:21.972 Normal:  Status: 36.9 GB downloaded (20.622% complete) current rate:  2.94 MB/s
07/24 23:04:26.973 Normal:  Status: 37.0 GB downloaded (20.645% complete) current rate:  3.23 MB/s
07/24 23:04:31.990 Normal:  Status: 37.0 GB downloaded (20.663% complete) current rate:  3.38 MB/s
07/24 23:04:37.031 Normal:  Status: 37.0 GB downloaded (20.663% complete) current rate:  2.82 MB/s
07/24 23:04:42.088 Normal:  Status: 37.0 GB downloaded (20.673% complete) current rate:  1.17 MB/s
07/24 23:04:47.087 Normal:  Status: 37.1 GB downloaded (20.703% complete) current rate:  1.38 MB/s
07/24 23:04:52.108 Normal:  Status: 37.1 GB downloaded (20.740% complete) current rate:  2.74 MB/s
07/24 23:04:57.116 Normal:  Status: 37.2 GB downloaded (20.778% complete) current rate:  4.51 MB/s
07/24 23:05:02.168 Normal:  Status: 37.2 GB downloaded (20.784% complete) current rate:  10.0 MB/s
07/24 23:05:07.212 Normal:  Status: 37.2 GB downloaded (20.795% complete) current rate:  11.7 MB/s
07/24 23:05:12.228 Normal:  Status: 37.2 GB downloaded (20.801% complete) current rate:  5.28 MB/s
07/24 23:05:17.241 Normal:  Status: 37.3 GB downloaded (20.822% complete) current rate:  7.34 MB/s
07/24 23:05:22.279 Normal:  Status: 37.3 GB downloaded (20.832% complete) current rate:  4.80 MB/s
07/24 23:05:27.280 Normal:  Status: 37.3 GB downloaded (20.832% complete) current rate:  5.69 MB/s
07/24 23:05:32.439 Normal:  Status: 37.3 GB downloaded (20.848% complete) current rate:  8.10 MB/s
07/24 23:05:37.304 Normal:  Status: 37.4 GB downloaded (20.895% complete) current rate:  6.43 MB/s
07/24 23:05:42.315 Normal:  Status: 37.4 GB downloaded (20.914% complete) current rate:  9.26 MB/s
07/24 23:05:47.313 Normal:  Status: 37.5 GB downloaded (20.917% complete) current rate:  12.3 MB/s
07/24 23:05:52.323 Normal:  Status: 37.5 GB downloaded (20.943% complete) current rate:  8.65 MB/s
07/24 23:05:57.319 Normal:  Status: 37.5 GB downloaded (20.965% complete) current rate:  5.66 MB/s
07/24 23:06:02.343 Normal:  Status: 37.6 GB downloaded (20.973% complete) current rate:  5.21 MB/s
07/24 23:06:07.332 Normal:  Status: 37.6 GB downloaded (20.981% complete) current rate:  6.17 MB/s
07/24 23:06:12.350 Normal:  Status: 37.6 GB downloaded (20.993% complete) current rate:  6.17 MB/s
07/24 23:06:17.378 Normal:  Status: 37.6 GB downloaded (21.014% complete) current rate:  4.75 MB/s
07/24 23:06:22.427 Normal:  Status: 37.7 GB downloaded (21.044% complete) current rate:  3.14 MB/s
07/24 23:06:27.467 Normal:  Status: 37.7 GB downloaded (21.060% complete) current rate:  4.98 MB/s
07/24 23:06:32.480 Normal:  Status: 37.8 GB downloaded (21.100% complete) current rate:  5.32 MB/s
07/24 23:06:37.518 Normal:  Status: 37.8 GB downloaded (21.100% complete) current rate:  6.15 MB/s
07/24 23:06:42.536 Normal:  Status: 37.8 GB downloaded (21.114% complete) current rate:  6.02 MB/s
07/24 23:06:47.541 Normal:  Status: 37.8 GB downloaded (21.129% complete) current rate:  4.41 MB/s
07/24 23:06:52.589 Normal:  Status: 37.8 GB downloaded (21.129% complete) current rate:  5.48 MB/s
07/24 23:06:57.633 Normal:  Status: 37.8 GB downloaded (21.129% complete) current rate:  5.65 MB/s
07/24 23:07:02.649 Normal:  Status: 37.9 GB downloaded (21.147% complete) current rate:  3.96 MB/s
07/24 23:07:07.667 Normal:  Status: 37.9 GB downloaded (21.182% complete) current rate:  4.95 MB/s
07/24 23:07:12.726 Normal:  Status: 37.9 GB downloaded (21.190% complete) current rate:  8.90 MB/s
07/24 23:07:17.720 Normal:  Status: 38.0 GB downloaded (21.225% complete) current rate:  6.75 MB/s
07/24 23:07:22.729 Normal:  Status: 38.0 GB downloaded (21.235% complete) current rate:  4.58 MB/s
07/24 23:07:27.764 Normal:  Status: 38.0 GB downloaded (21.242% complete) current rate:  3.18 MB/s
07/24 23:07:32.811 Normal:  Status: 38.1 GB downloaded (21.272% complete) current rate:  6.02 MB/s
07/24 23:07:37.848 Normal:  Status: 38.1 GB downloaded (21.272% complete) current rate:  9.21 MB/s
07/24 23:07:42.858 Normal:  Status: 38.1 GB downloaded (21.281% complete) current rate:  8.71 MB/s
07/24 23:07:47.901 Normal:  Status: 38.1 GB downloaded (21.291% complete) current rate:  4.41 MB/s
07/24 23:07:52.957 Normal:  Status: 38.2 GB downloaded (21.321% complete) current rate:  3.85 MB/s
07/24 23:07:57.954 Normal:  Status: 38.2 GB downloaded (21.361% complete) current rate:  4.19 MB/s
07/24 23:08:03.018 Normal:  Status: 38.3 GB downloaded (21.400% complete) current rate:  8.73 MB/s
07/24 23:08:08.021 Normal:  Status: 38.3 GB downloaded (21.406% complete) current rate:  7.72 MB/s
07/24 23:08:13.077 Normal:  Status: 38.3 GB downloaded (21.406% complete) current rate:  8.14 MB/s
07/24 23:08:18.114 Normal:  Status: 38.3 GB downloaded (21.415% complete) current rate:  5.34 MB/s
07/24 23:08:23.164 Normal:  Status: 38.4 GB downloaded (21.426% complete) current rate:  4.19 MB/s
07/24 23:08:28.164 Normal:  Status: 38.4 GB downloaded (21.426% complete) current rate:  2.92 MB/s
07/24 23:08:33.193 Normal:  Status: 38.4 GB downloaded (21.458% complete) current rate:  5.29 MB/s
07/24 23:08:38.238 Normal:  Status: 38.5 GB downloaded (21.503% complete) current rate:  9.09 MB/s
07/24 23:08:43.292 Normal:  Status: 38.5 GB downloaded (21.524% complete) current rate:  10.4 MB/s
07/24 23:08:48.296 Normal:  Status: 38.5 GB downloaded (21.524% complete) current rate:  7.97 MB/s
07/24 23:08:53.309 Normal:  Status: 38.6 GB downloaded (21.558% complete) current rate:  7.80 MB/s
07/24 23:08:58.306 Normal:  Status: 38.6 GB downloaded (21.568% complete) current rate:  5.53 MB/s
07/24 23:09:03.362 Normal:  Status: 38.6 GB downloaded (21.568% complete) current rate:  5.04 MB/s
07/24 23:09:08.365 Normal:  Status: 38.7 GB downloaded (21.591% complete) current rate:  6.39 MB/s
07/24 23:09:13.425 Normal:  Status: 38.7 GB downloaded (21.601% complete) current rate:  5.12 MB/s
07/24 23:09:18.460 Normal:  Status: 38.7 GB downloaded (21.609% complete) current rate:  4.57 MB/s
07/24 23:09:23.476 Normal:  Status: 38.7 GB downloaded (21.625% complete) current rate:  3.18 MB/s
07/24 23:09:28.520 Normal:  Status: 38.7 GB downloaded (21.637% complete) current rate:  3.86 MB/s
07/24 23:09:33.571 Normal:  Status: 38.8 GB downloaded (21.681% complete) current rate:  2.79 MB/s
07/24 23:09:38.612 Normal:  Status: 38.8 GB downloaded (21.688% complete) current rate:  6.33 MB/s
07/24 23:09:43.634 Normal:  Status: 38.9 GB downloaded (21.706% complete) current rate:  4.01 MB/s
07/24 23:09:48.640 Normal:  Status: 38.9 GB downloaded (21.706% complete) current rate:  2.34 MB/s
07/24 23:09:53.693 Normal:  Status: 38.9 GB downloaded (21.729% complete) current rate:  2.88 MB/s
07/24 23:09:58.710 Normal:  Status: 39.0 GB downloaded (21.770% complete) current rate:  5.90 MB/s
07/24 23:10:03.740 Normal:  Status: 39.0 GB downloaded (21.770% complete) current rate:  5.48 MB/s
07/24 23:10:08.751 Normal:  Status: 39.0 GB downloaded (21.791% complete) current rate:  6.13 MB/s
07/24 23:10:13.768 Normal:  Status: 39.1 GB downloaded (21.834% complete) current rate:  7.30 MB/s
07/24 23:10:18.805 Normal:  Status: 39.1 GB downloaded (21.852% complete) current rate:  10.1 MB/s
07/24 23:10:23.831 Normal:  Status: 39.1 GB downloaded (21.852% complete) current rate:  11.3 MB/s
07/24 23:10:28.826 Normal:  Status: 39.1 GB downloaded (21.857% complete) current rate:  6.94 MB/s
07/24 23:10:33.843 Normal:  Status: 39.2 GB downloaded (21.876% complete) current rate:  3.53 MB/s
07/24 23:10:38.845 Normal:  Status: 39.2 GB downloaded (21.876% complete) current rate:  1.20 MB/s
07/24 23:10:43.872 Normal:  Status: 39.2 GB downloaded (21.897% complete) current rate:  1.23 MB/s
07/24 23:10:48.915 Normal:  Status: 39.3 GB downloaded (21.924% complete) current rate:  4.32 MB/s
07/24 23:10:53.938 Normal:  Status: 39.3 GB downloaded (21.944% complete) current rate:  6.29 MB/s
07/24 23:10:58.937 Normal:  Status: 39.4 GB downloaded (21.981% complete) current rate:  10.4 MB/s
07/24 23:11:03.953 Normal:  Status: 39.4 GB downloaded (21.999% complete) current rate:  8.53 MB/s
07/24 23:11:08.974 Normal:  Status: 39.4 GB downloaded (22.017% complete) current rate:  11.5 MB/s
07/24 23:11:13.985 Normal:  Status: 39.4 GB downloaded (22.017% complete) current rate:  8.80 MB/s
07/24 23:11:18.999 Normal:  Status: 39.4 GB downloaded (22.017% complete) current rate:  4.40 MB/s
07/24 23:11:24.050 Normal:  Status: 39.5 GB downloaded (22.039% complete) current rate:  2.75 MB/s
07/24 23:11:29.087 Normal:  Status: 39.5 GB downloaded (22.039% complete) current rate:  1.24 MB/s
07/24 23:11:34.141 Normal:  Status: 39.5 GB downloaded (22.079% complete) current rate:  7.17 MB/s
